"",TCGA.FA.8693,TCGA.FA.A4BB,TCGA.FA.A4XK,TCGA.FA.A6HN,TCGA.FA.A6HO,TCGA.FA.A7DS,TCGA.FA.A7Q1,TCGA.FA.A82F,TCGA.FA.A86F,TCGA.FF.8041,TCGA.FF.8042,TCGA.FF.8043,TCGA.FF.8046,TCGA.FF.8047,TCGA.FF.8061,TCGA.FF.8062,TCGA.FF.A7CQ,TCGA.FF.A7CR,TCGA.FF.A7CW,TCGA.FF.A7CX,TCGA.FM.8000,TCGA.G8.6324,TCGA.G8.6325,TCGA.G8.6326,TCGA.G8.6906,TCGA.G8.6907,TCGA.G8.6909,TCGA.G8.6914,TCGA.GR.7353,TCGA.GR.A4D4,TCGA.GR.A4D5,TCGA.GR.A4D6,TCGA.GS.A9TQ,TCGA.GS.A9TT,TCGA.GS.A9TU,TCGA.GS.A9TV,TCGA.GS.A9TW,TCGA.GS.A9TX,TCGA.GS.A9TY,TCGA.GS.A9TZ,TCGA.GS.A9U3,TCGA.GS.A9U4,TCGA.RQ.A68N,TCGA.RQ.A6JB,TCGA.RQ.AAAT
hsa-miR-142-5p,1.02859031131866,0.992648765115702,1.02029531132023,0.980397637912798,1.04554227105142,1.02847851861208,0.728800501281353,0.901550293548123,1.00077791788278,1.0319271351644,1.01845414892679,1.0043415191662,0.996209252630029,1.12286817428166,1.03250904629289,1.08296988230108,0.943450646713685,0.973159058303963,1.00826731645412,1.03105606178292,1.07433060754505,1.13920951921466,1.04776083943154,1.13222690770814,1.03147759280567,1.10362062458584,1.02189200928295,0.971178662068461,0.993044641414427,0.95414669291387,0.995289572525516,1.09781169685962,0.982359497679169,0.945004491340869,0.946532546271987,1.05855481342843,0.949795255996093,1.04815935212646,0.991232737887229,0.974878536239784,1.0059383087434,0.941875997739739,1.019423737484,1.00731762524641,0.973638560176093
hsa-miR-146a-5p,0.561773160786079,0.626176455859588,0.629194788085423,0.591741166333131,0.6776666928757,0.613473692760415,0.668325134562916,0.476756099148477,0.636416621636497,0.556821170898384,0.460857462459524,0.509292816267742,0.419974782737666,0.754866812637848,0.531087848860689,0.375566903468151,0.593764097138202,0.610748358891285,0.724409870286831,0.781015946866506,0.648491240169064,0.604628821424091,0.642886039159546,0.617441886419643,0.690468648530828,0.810131871935497,0.539187459246105,0.691203426475189,0.737154617379138,0.612244248077795,0.554699758360159,0.641793008033058,0.645333484329559,0.674740450865074,0.674900991131611,0.665970505551899,0.717290628331324,0.689094456064889,0.436640152759803,0.656144570121959,0.544708358019916,0.516254484578606,0.651516383145147,0.611632844652372,0.578691284623334
hsa-miR-146b-5p,0.649776351516706,0.588157442243695,0.471056577687543,0.660275403122326,0.450051372853259,0.759823309702384,0.537391570519526,0.731519917453265,0.575316818618759,0.573839174644597,0.556686820812548,0.362185043808558,0.534508733966816,0.5445448630566,0.51206584839816,0.458946590859156,0.882720440204795,0.855240388558197,0.533414593748778,0.475980534337262,0.375614077353628,0.417972105821099,0.658534887717106,0.674723176202318,0.464633227026062,0.163297820153268,0.584189670347968,0.65819662993103,0.44446119963333,0.556903004753444,0.661209499614645,0.607932941199762,0.567239649236677,0.711365676946126,0.643902042149783,0.785158671652952,0.787882454271975,0.6085392684855,0.483377055586705,0.7591616604179,0.703193380609435,0.794586856708466,0.805169892835499,0.535651902511104,0.719516849012781
hsa-miR-148a-3p,1.10705030365607,1.09488694931363,1.23046587050535,0.992083789087998,1.16294473060425,1.17925954375558,0.942394108418732,1.10154989166919,0.872362531479294,1.07193446920384,0.800752730760271,0.931669999175032,0.984245310418485,1.26719519532323,1.09219062242943,1.0116571923376,1.02803612399336,1.10970314812299,1.129470047697,1.08959314186934,0.784612248942477,0.948227684824649,1.11489184729958,0.842053946704726,1.08631838116051,0.943577857905828,0.935530260727386,1.06220083035083,1.10340772446031,0.902757143996244,1.09868026992319,1.01856158329215,0.980981109626197,1.12552966633696,1.10441933073533,0.894047982362289,1.03094581298698,0.923572642254096,1.08466470718191,1.06704451214466,1.13071343796432,0.949159026470535,1.05634962292451,1.10150440616906,1.17820931073595
hsa-miR-150-5p,0.748149084063906,0.882668701746529,0.541793561450817,0.865508878281765,0.816512684765596,0.467398986832443,0.690225894657277,0.577879952978659,0.801533583481627,0.695888074797784,0.535930129117919,0.571233304313324,0.841054732893052,0.527293467012653,0.59951463343709,0.880819196151239,0.579449948003245,0.685327679104522,0.75297041070224,0.356723278354242,0.544286206040082,0.923097859560089,0.822662341547902,0.862628026599174,0.64352427002884,0.81215860839055,0.893175008650107,0.59846725124415,0.876236602121404,0.63164065324774,0.933767404456451,0.94355660753598,0.339637079434249,0.177585541133955,0.828809570093315,0.926799805366094,0.461781904020162,0.905378841255623,0.667084340374157,0.684358520446518,0.806508359128059,0.617469319675673,0.627457815093731,0.524554002938775,0.375606224526865
hsa-miR-152-3p,0.247511418260025,0.0931772913750043,0.260176373254776,-0.0108388261849815,-0.0836176826743662,-0.0240966595188749,0.2377951795427,0.257857081127635,-0.0500369013724536,0.133100532642022,0.278946868155265,0.164522225202017,0.275818349025238,0.0519140484811849,0.267407122362376,0.194253414405935,0.0994519900290156,0.0632421184696105,-0.0583753016165051,-0.0278282084923279,0.321011256543185,0.150399230490873,0.225765696253976,0.153839835588424,0.198639565156903,0.170460069694742,0.0858854019945432,0.312901425518571,0.0691811810607235,0.0675410577595499,0.0566386093165815,-0.116920707969903,0.197505786934609,0.107741337935245,0.0337619487181521,-0.126001150046325,0.207288473289927,0.0422206475151167,0.0951427229416239,-0.0536831237894202,0.0798996160928214,-0.0180916313891485,0.150239425705134,0.199896303313308,0.0247063841363189
hsa-miR-155-5p,0.756264504623124,0.800263772668968,1.06731665841911,0.911780779033436,0.897581418483119,0.878260337961985,0.709952254107373,0.590834963102629,0.839309907077058,0.949225768289812,0.714455445131729,0.874606732077645,0.526085440004807,0.920747680355302,0.882442326651459,0.610136422889348,0.882511239720724,0.93420673527736,0.911910060989057,0.729310657791383,0.869085206905288,1.00849613149643,0.843899114114194,0.787749101645678,0.810953417694918,0.761792407029826,0.803878604470006,0.723136787346517,0.90276205701387,0.604171867733334,0.810008552063961,0.883512324162663,0.745906800208168,0.765906807936346,0.867807117046005,0.843313112845151,0.956250807304567,0.830076061149922,1.01557516000598,0.943224646330394,0.805031944322771,1.00777459347106,0.815749781987018,1.00028983440385,0.889435737494965
hsa-miR-16-5p,0.45622791776269,0.37741985775521,0.417244834804628,0.421307771384485,0.574670546843782,0.535031654289556,0.44186285835295,0.308128542477928,0.461022372178097,0.407793507621105,0.536350865331825,0.505354372165417,0.48610120919985,0.631587598004485,0.531542860576121,0.375447691361691,0.523898262755412,0.489197356262204,0.498648838722221,0.619656557813882,0.451567839916775,0.574368363187159,0.431868663579346,0.521976558493686,0.521540321804431,0.542434786249164,0.431020795600822,0.456635755624997,0.448350913826688,0.441364326497249,0.343643795233902,0.555016692684053,0.541993329268615,0.536284131354435,0.452888102098443,0.427949097341731,0.476038081116913,0.468530526825205,0.489599987971547,0.482800106845066,0.479150564375011,0.512469332973828,0.53151734970276,0.551218740462642,0.35271231301344
hsa-miR-17-5p,0.735942490744322,0.653642245885802,0.721249336045304,0.685848913153127,0.677840014902276,0.83257966293205,0.737640908674199,0.630715473708386,0.662068628420337,0.631336998254831,0.740191688138584,0.763145000713552,0.816960023180866,0.797282267504314,0.885392353058466,0.606696220285153,0.824971940250332,0.768829270183555,0.793039666954361,0.734781751207937,0.620913276885597,0.487458144607013,0.615132495663369,0.49478081244468,0.62660323189323,0.554425118484933,0.778285947490762,0.702563370807412,0.774878070553958,0.529221587244738,0.634253408322389,0.637929060446737,0.828035872960835,0.850557349907915,0.636045263788101,0.612770462033935,0.723384785510215,0.740266656201431,0.628598310194095,0.510593576354691,0.617879263939855,0.635249165482558,0.735326625671122,0.638402189266072,0.764420503641241
hsa-miR-181a-5p,0.7724743470096,0.666725712089531,0.654908025302811,0.620231981145133,0.735747079303001,0.580408008914546,0.745164451894354,0.623968792720547,0.709909787502286,0.765014330694072,0.658442982046436,0.66588265987556,0.702473705252643,0.832699698846104,0.7983277410073,0.692328078156915,0.743543124744366,0.79722505590434,0.736289568618549,0.73215984678939,0.753909438848347,0.672382637936591,0.811909594455755,0.692755566706767,0.839280883910199,0.70596966893482,0.739293254626656,0.721879715230372,0.790104421438736,0.813103776830471,0.664960227104946,0.737081620021646,0.721072773591327,0.65810607071782,0.750113037494357,0.791620905927445,0.678351636116827,0.828507243425706,0.809197756066341,0.717872644090646,0.679458060177389,0.560630333171087,0.742994626553918,0.632226749889242,0.77640321639576
hsa-miR-182-5p,0.735067603130418,0.675348949726671,0.97343692278124,0.739967795737883,0.663482261068487,0.793432465802069,0.926609352931554,0.770657482624102,0.635513831072528,0.762289378524403,0.982239983227798,0.989790888342766,0.833490854724741,1.0238764293914,0.81301391478738,0.684738572363039,0.830831117323541,0.526813465909057,0.826571010978842,0.78097044672344,0.639420183206761,0.466030391293963,0.85462636349549,0.322504235049955,0.828730865032017,0.906240110771961,0.83067941153176,0.599042170559128,0.888860270508704,1.02157191526022,0.7775880326985,0.985897191178214,0.761549251234697,0.878505968557305,0.925616918999814,0.531949840649532,0.600262455917749,0.759574183037942,0.948472088868325,0.8358465496441,0.780393226639286,0.884275353384784,0.828939419148866,0.879733057779341,0.736083743510142
hsa-miR-183-5p,0.534636755402004,0.518435017416657,0.679070486717428,0.568407319179432,0.469222429607037,0.652160107393123,0.779711518613902,0.62632624882729,0.481311032530926,0.548399596603114,0.921885840074022,0.860355029602868,0.641937660857737,0.859474954124123,0.693967284360248,0.452038402734059,0.675830235935241,0.312676887156085,0.671617196318036,0.598499495477725,0.462554372239186,0.153211629929786,0.755572216398719,0.00886406166572001,0.634182461062003,0.66230327011644,0.598353681775659,0.443599860155426,0.810202102497744,0.856448149756665,0.579145756206884,0.800396650171175,0.564151028598749,0.800220242123971,0.777274253290642,0.153603548948096,0.414088647323441,0.499147645916221,0.678806147253364,0.356626943463204,0.571026108585175,0.753760118796584,0.621041623236791,0.680754835924034,0.389183007123841
hsa-miR-184,-1.17153253713669,-0.720697454551346,-1.85295939724308,-1.6143063936115,-0.704380833715718,-2.07988750726202,-1.9538726263948,-2.1957423911642,-0.402676258727042,-1.86388277872333,-1.48662273617999,-1.72316699788404,-1.29518430746278,-1.00799753893437,-1.59006761645928,-0.878366834569334,-1.49881200091321,-1.98721688540747,-1.44609300764982,-2.08080514782619,-0.630744026695585,-0.891265298567386,-2.12176817422556,-2.08392273098343,-1.88930067077308,0.280345457758852,-1.9085024118218,-1.88355017988771,-2.01116486682299,-0.72723145740149,-1.30444360276818,-1.57889602747506,-2.53483351331433,-1.7884487546168,-0.933762789715708,-1.96854642860244,-1.45558681090195,-1.47773655857582,-1.50405884420315,-1.66102049842441,-0.893868128983291,-1.87549747803095,-1.88361588894878,-2.51417507571863,-0.880231398932481
hsa-miR-191-5p,0.606924149275397,0.602438980422829,0.688573082054454,0.661482951455875,0.742867071593867,0.54142223675116,0.659963376972111,0.446871816276999,0.502748145012435,0.727988483417,0.807639423845608,0.820514680427704,0.49646525738499,0.68874381920072,0.620931533905372,0.530050199688023,0.628657530899296,0.576570950449403,0.666091230249318,0.507274156620952,0.684503547004213,0.61461951116158,0.654900152550719,0.45219209431952,0.671255134847688,0.706783924145366,0.603162873347564,0.647829013767481,0.588909486472686,0.621785873357945,0.414846517655694,0.688691578841145,0.658865207396556,0.527048671598829,0.545429810178333,0.644118879164233,0.666256420045552,0.669976942940029,0.504608511776204,0.594223553094134,0.674588218139166,0.565188987181132,0.623147753597176,0.640296904520399,0.438963536930161
hsa-miR-195-5p,-0.386484547654281,-0.106881562716181,-0.360422242642492,-0.179005265925821,-0.392974947413962,-0.470011474595572,-0.301669717582043,-0.17066069162451,-0.196500404904742,-0.424540987345064,-0.151503558681416,-0.234414810606441,-0.123461029377472,-0.378209444617094,-0.287477520983237,-0.370931368625328,-0.417818310098433,-0.601736605708071,-0.447527460074003,-0.511673456373205,-0.318782769489751,-0.437398889928068,-0.434155447022707,-0.0974848965336781,-0.49339567289232,-0.626690957818212,-0.511174904220019,-0.311687062528156,-0.39297677995061,-0.595970449619972,-0.392799599843343,-0.424497215294681,-0.539556215330027,-0.601876253399141,-0.354921574752054,-0.465256145647301,-0.273536229698102,-0.412748989197095,-0.257511948230017,-0.546782961670627,-0.353976067960892,-0.239099470617049,-0.565791068977147,-0.180589182752372,-0.611905740146642
hsa-miR-196a-5p,-1.07692380722892,-0.90768459812254,-0.625093572004426,-0.866140977965112,-1.64196401771169,-0.960730254720911,-0.280992074200305,-0.622623305288107,-0.723944355588094,-1.72385129677149,-1.42242811127672,-0.401491986289112,-0.652797207529486,-1.50247484529796,-0.965933816577483,-1.60423681734039,-1.21018027036156,-0.929373826868319,-1.31457364781588,-0.760807256647461,-0.327715929410218,-1.22749675978564,-1.57106696437217,-1.72720286261319,-2.12293500564733,-1.01320928662445,-0.965987800727808,-1.16497189354778,-0.911327772432432,-0.117177928195151,-0.772324911244669,-0.867678250948,-0.219990717519538,0.0550716246181975,-0.11708734136947,-1.02475257581491,-0.772913026558252,-0.173553718340104,-0.30472891835936,-1.07201610905631,-0.178510038867955,-1.24749518108257,-1.82119928649247,-1.1734957263242,-1.63582972687379
hsa-miR-199a-3p,0.708451336674339,0.701033801835914,0.626555656492157,0.600689821158838,0.526578521312034,0.280935215646101,0.555377287116511,0.69351375663065,0.566270766378376,0.598126628820013,0.587949360474021,0.612084102731842,0.654544737506763,0.463183368558344,0.594481777281518,0.62620639631503,0.464910463200219,0.440942176125211,0.509902087285815,0.428657096483909,0.63600507627083,0.478498360256628,0.550707903986106,0.691552879875953,0.569689058889874,0.544616981880847,0.416577395825471,0.633821538787779,0.513569172338959,0.634972033180338,0.579005134259515,0.537504593577079,0.447535914485411,0.463458549357949,0.551982421633818,0.484371267036895,0.578635528518411,0.476156569358419,0.600599172263643,0.505116835931854,0.556661193592783,0.551651768992474,0.48901907951185,0.661330566887417,0.0609687107698322
hsa-miR-199a-5p,0.708451336674339,0.701033801835914,0.626555656492157,0.600689821158838,0.526578521312034,0.280935215646101,0.555377287116511,0.69351375663065,0.566270766378376,0.598126628820013,0.587949360474021,0.612084102731842,0.654544737506763,0.463183368558344,0.594481777281518,0.62620639631503,0.464910463200219,0.440942176125211,0.509902087285815,0.428657096483909,0.63600507627083,0.478498360256628,0.550707903986106,0.691552879875953,0.569689058889874,0.544616981880847,0.416577395825471,0.633821538787779,0.513569172338959,0.634972033180338,0.579005134259515,0.537504593577079,0.447535914485411,0.463458549357949,0.551982421633818,0.484371267036895,0.578635528518411,0.476156569358419,0.600599172263643,0.505116835931854,0.556661193592783,0.551651768992474,0.48901907951185,0.661330566887417,0.0609687107698322
hsa-miR-199b-5p,0.805803041571914,0.768322946495629,0.684586946705491,0.656475976168476,0.626153680386719,0.397864075594571,0.615518635077855,0.779239517296209,0.615653047104093,0.696988568479347,0.681354628230484,0.700558690174802,0.747371407955371,0.569639819953746,0.689323904579876,0.722732734467579,0.547154463264864,0.536755232623605,0.574928185636763,0.535751103492796,0.707708030908944,0.562570175311474,0.647511511589952,0.791097668384901,0.650227435402914,0.628673155727908,0.526182928860548,0.708274404894067,0.585182551162804,0.720013915645721,0.645130175033282,0.570377692005299,0.527531900675709,0.514010535655357,0.616701511329983,0.557685621144491,0.66926248400249,0.496564021130195,0.673555687016661,0.566946833409164,0.615783900694759,0.661339842444979,0.582930376209648,0.752887764211922,0.161061723218443
hsa-miR-19a-3p,0.0205635194495401,-0.00554281858132224,0.208375382529752,0.145945287710773,-0.0257306964930064,0.285493016260977,0.204483280689114,-0.146356553601303,0.159337123607117,-0.247979944556992,-0.101612704663328,0.200999357912862,0.130573805136205,-0.0506868354314106,0.17388399180791,-0.470419499917579,0.340352908831257,0.157772519028772,0.192878971086053,0.028329353458064,-0.355676523137086,-0.463687622009162,-0.250141972950114,-0.200600413250657,-0.087209578319829,-0.43129013013709,0.113849625589106,-0.1007703799153,-0.193086831330102,-0.225668571453742,0.0277924502278981,-0.0876751025430053,0.333719486467408,0.231280666034932,-0.101484959898977,0.113038478898297,0.140874991585862,0.0785054311761136,0.181921204073407,0.025285779369451,0.0684809860408522,0.271895953530538,0.0367492189099224,0.0733293465597591,0.289706346791639
hsa-miR-19b-3p,0.134456851146207,0.226327040301521,0.327457071129859,0.291631148785115,0.181426335958283,0.347140275633938,0.307995286457593,0.0113113729917555,0.230345738474508,-0.0783033012897062,0.141150182346502,0.378390114060912,0.20192228669177,0.242789949990896,0.336727604248933,-0.180658137180115,0.354598073678959,0.290361758061139,0.394424094552405,0.309555935825859,0.08865201950482,-0.0870543616101542,-0.0103621467752689,0.0920452971425774,0.126929554361831,-0.07300315724146,0.278790152452755,0.145192964668547,0.148354229330288,0.0202607396234829,0.10877953279425,0.173670443089976,0.501640651878139,0.447127446981919,0.11060913599208,0.2138377441306,0.26988348714064,0.28484563014337,0.235749472230405,0.16295835695211,0.166953602895587,0.357789222772504,0.183196319114257,0.216562919109755,0.34964246977978
hsa-miR-200b-3p,-0.370321688354936,-2.17750797727071,-2.34045209100415,-1.94078798605284,-0.726864864946459,-0.778774936473964,-1.79601969632807,-1.34711841716513,-1.19141734693996,-1.03672531211558,-0.956141717306013,-1.09122392146542,-1.44108046024634,-1.00799753893437,-1.14397383041232,-0.305069930495811,-1.32764945621862,-1.18484658874036,-1.62767750330502,-2.50186477227234,-1.08963493086379,-1.56199463630893,-0.956189580027094,-1.1283227467625,-1.59234014693695,-1.16559479202185,-1.31111952425837,-1.00478451621974,-1.37883312221754,-1.498768673644,-0.889598366718,-1.84604110548325,-1.298882177691,-1.12845035749316,-1.24234391541936,-0.959187353911648,-1.22533186214586,-1.09251665344252,-1.18826283164212,-1.06214063845601,-1.09942287826802,-1.16662471305286,-1.33233428147867,-1.13713019033346,-2.37379570906298
hsa-miR-200c-3p,0.171907091610546,0.131779292843064,0.104074086806862,0.179298813745175,-0.107440334420203,0.296191077663563,0.0383344813937455,0.305303597656012,0.00592222013664646,0.409146948476536,-0.247612201614147,-0.140146434128923,-0.204869380436417,0.0283211267530114,0.130858791043063,0.408750250403382,0.395745314615051,0.28773815668647,-0.008333281085834,-0.299857862708159,0.263195005923956,-0.288094699237199,0.0329557797700841,-0.130794166016008,-0.0775722882197016,-0.0877796897671683,0.371059140612146,0.000277051115136629,0.0372924356553201,-0.162510748892839,0.480796154225243,-0.0920612186735982,-0.0677533287023382,0.762974312801253,0.0150414367310706,0.0533918642269521,-0.0929665170487955,0.11954754285378,0.0550673490354741,0.0626024048608673,-0.13065192206796,-0.0260469133958502,-0.0444102747440101,0.100349977818975,0.00670621429506147
hsa-miR-203a-3p,0.13964744444218,-0.720697454551346,-0.360422242642492,-0.47396680080447,0.461776738439344,0.036848304741863,-0.359338106977832,-0.665896971307571,-0.445496550512014,-0.28357015525838,-0.317502658277471,-0.408916169244049,-0.438466138420001,-0.353418909970603,-0.191223316489776,0.369071583486646,-0.619870160316836,-0.760555645403737,-0.610684618774366,-1.00541769642964,-1.08963493086379,-0.583867605366167,-0.439759182469396,-0.468934836432855,-0.358909957412435,-0.795041658536756,-0.696341627578391,-0.368963670675906,-0.380191636316325,-1.30080193059861,-0.481303554509799,-0.452077739910564,-0.525943625867502,-0.503664011129098,-0.431706036088522,-0.583585038192994,-0.477689816487624,-0.211987165585087,-0.390738073519556,-0.313575162555241,-0.602291933730728,-0.227724401925278,-0.214914166432802,-0.081149929027923,-0.35546586166586
hsa-miR-205-5p,-1.367742598409,-1.87435331631204,-1.85295939724308,0.57861764373158,-1.5753686377428,-0.225286773408372,-1.41942396794177,-2.1957423911642,-2.59946810132304,-0.509775786505908,-1.8906087164944,-2.11891735448775,-1.99544054329633,-1.14299388573147,-1.19388653640676,-0.305069930495811,-2.21291831534041,-1.51927450642737,-1.44609300764982,-1.90277461896559,-2.75755937836686,-2.09660343179458,-1.90870834226328,-1.76468711197058,-1.88930067077308,-1.16559479202185,-3.0643419768436,-2.47439971889662,-1.86259848411139,-2.64287741925382,-2.42111907900417,-2.34466458100589,-1.19534568914391,-1.03871610499484,-1.70887659982528,-2.56644811394065,-2.30524784283294,-1.75395628921039,-2.36553711048341,-2.2681262945269,-2.49762229845275,-2.59040650651593,-2.17459858747809,-2.09051485755736,-3.11462043786528
hsa-miR-206,-2.57309551163043,-1.67365440367523,-1.85295939724308,-1.94078798605284,-2.60346174712315,-2.36160109786876,-2.49086098305701,-2.84081487557899,-2.33761368040613,-2.14553330690129,-2.28290521554364,-2.11891735448775,-0.865297814161343,-2.65810685627189,-2.63980573463809,-1.86955097715239,-2.21291831534041,-1.76589028196962,-1.37532479122989,0.577317941044353,-2.75755937836686,0.012193294785695,-1.75044720549601,-2.70949640071722,-1.59234014693695,-1.7510849815712,-0.305048070751774,-2.47439971889662,-1.6474473346944,-0.368052776429401,-1.83157107367351,-1.40289520668123,-2.53483351331433,-1.7884487546168,-2.67852191455298,-2.20570868991967,-1.87892599005691,-2.77271834142552,-2.36553711048341,-1.66102049842441,-2.14381265496907,-1.87549747803095,-1.68642212211042,-1.83450567446491,-0.449990660422254
